CC,Source,Target
SK,38949,57414
SK,38949,60533
SK,38949,60585
SK,39455,51653
SK,39456,5578
SK,41318,5578
SK,42005,5578
SK,42005,8928
SK,42005,48689
SK,42005,50128
SK,42005,51013
SK,42005,51653
SK,42005,57801
SK,174,42841
SK,251,42841
SK,1299,42841
SK,2852,42841
SK,42841,6830
SK,42841,6881
SK,42841,6939
SK,42841,8218
SK,16265,42841
SK,20485,42841
SK,42841,44001
SK,43248,8928
SK,42000,43248
SK,1299,43451
SK,43451,6830
SK,174,44185
SK,44185,5578
SK,44185,6830
SK,44185,48304
SK,47483,5578
SK,48133,5578
SK,48304,5578
SK,42000,48326
SK,48326,57051
SK,48326,57547
SK,48473,5578
SK,48689,5578
SK,50128,57801
SK,174,50881
SK,51653,59848
SK,5578,56349
SK,201603,56349
SK,56356,60895
SK,24971,56656
SK,56747,6663
SK,56814,6663
SK,5578,56926
SK,56926,60829
SK,5578,57710
SK,5578,58232
SK,5578,59538
SK,201924,60533
SK,197284,251
SK,197284,2852
SK,197284,5580
SK,197284,6663
SK,197284,6881
SK,197284,6939
SK,197284,20485
SK,197284,39791
SK,197284,34293
SK,197284,50301
SK,197284,50398
SK,197284,199803
SK,198543,5578
SK,199392,39392
SK,201890,6830
SK,201924,6663
SK,2607,5588
SK,1299,6855
SK,5588,8778
SK,29208,47232
SK,29208,35236
SK,42005,5588
SK,5588,5628
SK,3320,5628
SK,42841,5628
SK,5628,8928
SK,5578,5628
SK,56656,6855
SK,57710,6855
SK,25248,29208
SK,12570,29208
SK,29208,42000
SK,16246,29208
SK,42841,5578
SK,42841,56656
SK,5588,56656
SK,5578,56656
SK,5588,57710
