CC,Source,Target
IE,174,39093
IE,3257,39093
IE,3356,39093
IE,3549,39093
IE,39093,6939
IE,13237,39093
IE,39093,43531
IE,174,39122
IE,1103,39122
IE,1267,39122
IE,1299,39122
IE,1764,39122
IE,2603,39122
IE,3252,39122
IE,3267,39122
IE,3333,39122
IE,3356,39122
IE,3741,39122
IE,39122,6777
IE,39122,6939
IE,39122,8283
IE,39122,8359
IE,39122,8419
IE,39122,8447
IE,39122,8468
IE,39122,8492
IE,39122,9002
IE,39122,9304
IE,10026,39122
IE,12637,39122
IE,12779,39122
IE,12859,39122
IE,12989,39122
IE,13030,39122
IE,13237,39122
IE,14537,39122
IE,15435,39122
IE,19151,39122
IE,20080,39122
IE,20562,39122
IE,20932,39122
IE,25091,39122
IE,25160,39122
IE,25220,39122
IE,28917,39122
IE,29140,39122
IE,29208,39122
IE,29608,39122
IE,29611,39122
IE,30132,39122
IE,30844,39122
IE,31019,39122
IE,31133,39122
IE,31500,39122
IE,33891,39122
IE,34288,39122
IE,36351,39122
IE,37100,39122
IE,39122,39202
IE,39122,39792
IE,39122,41695
IE,39122,41811
IE,39122,42708
IE,39122,42909
IE,39122,44953
IE,39122,48166
IE,39122,49567
IE,39122,50300
IE,39122,50304
IE,39122,50763
IE,39122,51185
IE,39122,56730
IE,39122,62087
IE,200130,39122
IE,202018,39122
IE,202109,39122
IE,39122,43531
IE,3356,39157
IE,15830,39157
IE,174,39233
IE,3257,39233
IE,1273,39270
IE,3549,39270
IE,32787,39270
IE,39319,6939
IE,13237,39319
IE,174,39449
IE,3257,39449
IE,39449,6939
IE,13237,39449
IE,39449,43531
IE,39730,5089
IE,39915,553
IE,39915,701
IE,39915,702
IE,1103,39915
IE,1273,39915
IE,1764,39915
IE,2110,39915
IE,3252,39915
IE,3741,39915
IE,39915,4755
IE,39915,6939
IE,39915,8220
IE,39915,8359
IE,39915,8419
IE,39915,8422
IE,39915,8468
IE,39915,8492
IE,39915,8596
IE,39915,8732
IE,39915,9002
IE,39915,9189
IE,12779,39915
IE,12859,39915
IE,13237,39915
IE,18101,39915
IE,19151,39915
IE,20485,39915
IE,20640,39915
IE,24989,39915
IE,25091,39915
IE,25160,39915
IE,25220,39915
IE,28917,39915
IE,29076,39915
IE,29140,39915
IE,29208,39915
IE,29611,39915
IE,30844,39915
IE,31019,39915
IE,31025,39915
IE,31133,39915
IE,31500,39915
IE,34288,39915
IE,37100,39915
IE,39202,39915
IE,39792,39915
IE,39912,39915
IE,39915,41695
IE,39915,41811
IE,39915,42708
IE,39915,43531
IE,39915,48166
IE,39915,50300
IE,39915,56730
IE,202109,39915
IE,39915,45820
IE,174,41073
IE,3257,41073
IE,41073,6939
IE,13237,41073
IE,41073,41811
IE,41073,43531
IE,41736,49634
IE,41736,47720
IE,3257,41883
IE,41883,62431
IE,42090,47720
IE,3257,42227
IE,3356,42227
IE,3549,42227
IE,42227,6939
IE,13237,42227
IE,42227,43531
IE,42227,47490
IE,42310,6939
IE,42310,8220
IE,13237,42310
IE,1921,42310
IE,42310,43531
IE,3356,42874
IE,3549,42874
IE,3257,43074
IE,39326,43178
IE,174,43192
IE,3356,43192
IE,3549,43192
IE,43192,6939
IE,13237,43192
IE,43192,43531
IE,43192,49221
IE,43192,50883
IE,43192,57791
IE,43192,60214
IE,199763,43192
IE,174,43406
IE,3257,43406
IE,43406,6939
IE,13237,43406
IE,43406,43531
IE,174,43515
IE,1239,43515
IE,1273,43515
IE,2828,43515
IE,3257,43515
IE,3356,43515
IE,43515,6453
IE,43515,6461
IE,43515,8492
IE,15169,43515
IE,43610,50088
IE,3257,43772
IE,174,43829
IE,3257,43829
IE,174,43984
IE,43984,6830
IE,174,44196
IE,3257,44196
IE,198812,44196
IE,174,44212
IE,3257,44212
IE,44212,6939
IE,13237,44212
IE,43531,44212
IE,174,44384
IE,44384,6939
IE,13237,44384
IE,43531,44384
IE,174,44451
IE,44451,5580
IE,44451,6939
IE,13237,44451
IE,43531,44451
IE,1299,44786
IE,3257,44786
IE,3257,44815
IE,3356,44815
IE,3549,44815
IE,2110,47417
IE,1273,47580
IE,47580,6939
IE,47580,8220
IE,13237,47580
IE,174,47680
IE,47680,5580
IE,47680,6939
IE,13237,47680
IE,43531,47680
IE,197957,47680
IE,1273,47720
IE,47720,5580
IE,47720,8220
IE,47720,49634
IE,196737,47720
IE,198412,47720
IE,199373,47720
IE,2828,47870
IE,3356,47870
IE,3549,47870
IE,13237,47870
IE,14744,47870
IE,174,48142
IE,3257,48142
IE,2110,48255
IE,48342,8220
IE,44395,48406
IE,174,49406
IE,174,49567
IE,49567,6939
IE,13237,49567
IE,43531,49567
IE,49634,6939
IE,13237,49634
IE,43531,49634
IE,196737,49634
IE,198412,49634
IE,174,49766
IE,286,49766
IE,49766,6939
IE,13237,49766
IE,43531,49766
IE,3257,50326
IE,50326,6830
IE,50326,6939
IE,13237,50326
IE,41811,50326
IE,43531,50326
IE,2110,51173
IE,51173,6830
IE,174,51677
IE,3257,51677
IE,3356,51677
IE,3549,51677
IE,51677,6939
IE,13237,51677
IE,43531,51677
IE,3257,51865
IE,3356,51865
IE,3549,51865
IE,174,56638
IE,2914,56638
IE,3356,56638
IE,3549,56638
IE,5580,56767
IE,3257,56778
IE,1299,57052
IE,3356,57052
IE,3549,57052
IE,174,58173
IE,58173,6911
IE,58173,8928
IE,58173,60866
IE,58173,61105
IE,59769,8220
IE,13237,59769
IE,59915,701
IE,59915,702
IE,2856,59915
IE,174,60110
IE,1273,60110
IE,32787,60229
IE,174,60277
IE,13237,60277
IE,43531,60277
IE,3356,60423
IE,35662,60423
IE,174,60751
IE,13237,60751
IE,174,61194
