CC,Source,Target
IL,3356,47956
IL,3549,47956
IL,47956,6762
IL,2914,47961
IL,3257,47961
IL,38176,47961
IL,2914,48163
IL,48163,6453
IL,49069,5532
IL,33874,49069
IL,3491,49587
IL,3549,49587
IL,50081,50463
IL,209,50365
IL,50365,7018
IL,11170,50365
IL,20115,50365
IL,36149,50365
IL,3257,50463
IL,3356,50463
IL,3549,50463
IL,378,50995
IL,3356,51825
IL,174,57259
IL,3356,57259
IL,3549,57259
IL,57259,60268
IL,174,57731
IL,1103,57731
IL,1267,57731
IL,1916,57731
IL,2914,57731
IL,3223,57731
IL,3741,57731
IL,57731,6453
IL,57731,6939
IL,57731,8359
IL,57731,8419
IL,57731,8422
IL,57731,8468
IL,57731,9505
IL,10474,57731
IL,12695,57731
IL,12779,57731
IL,12859,57731
IL,12989,57731
IL,13237,57731
IL,14537,57731
IL,14840,57731
IL,16265,57731
IL,16735,57731
IL,19151,57731
IL,20080,57731
IL,20485,57731
IL,20764,57731
IL,25091,57731
IL,25160,57731
IL,29208,57731
IL,29611,57731
IL,29636,57731
IL,30844,57731
IL,31133,57731
IL,31500,57731
IL,33891,57731
IL,34288,57731
IL,36351,57731
IL,37100,57731
IL,37179,57731
IL,39202,57731
IL,39743,57731
IL,39792,57731
IL,41695,57731
IL,41811,57731
IL,42708,57731
IL,43531,57731
IL,50300,57731
IL,52720,57731
IL,56730,57731
IL,57731,6568
IL,11311,57731
IL,16592,57731
IL,19246,57731
IL,19429,57731
IL,21491,57731
IL,24016,57731
IL,25607,57731
IL,25620,57731
IL,26210,57731
IL,27759,57731
IL,27768,57731
IL,27813,57731
IL,27843,57731
IL,28024,57731
IL,30982,57731
IL,36867,57731
IL,37075,57731
IL,37094,57731
IL,37156,57731
IL,37214,57731
IL,37238,57731
IL,37281,57731
IL,37322,57731
IL,37381,57731
IL,37427,57731
IL,37619,57731
IL,44027,57731
IL,52253,57731
IL,52768,57731
IL,202109,57731
IL,262184,57731
IL,262206,57731
IL,12754,57862
IL,174,60886
IL,3356,60886
IL,3549,60886
IL,3356,61149
IL,13237,61149
IL,13768,61149
IL,23498,61149
IL,3257,62112
