Source,Target
12859,196752
12859,197038
12859,197156
12859,197219
12859,197727
12859,197731
12859,197902
12859,197985
12859,198203
12859,198334
12859,198694
12859,199139
12859,199636
12859,199863
12859,199939
12859,200023
12859,201290
12859,201330
12859,201372
12859,201401
12859,201690
12859,201791
12859,201883
12859,202018
12859,202189
12871,12989
12871,15435
12871,31019
12871,44953
12871,202018
12902,12989
12902,15435
12902,20562
12902,31019
12902,44953
12902,202018
12989,13127
12989,15426
12989,15435
12989,15447
12989,15542
12989,15695
12989,15703
12989,15879
12989,15966
12989,16243
12989,16265
12989,16298
12989,20495
12989,20504
12989,20562
12989,20847
12989,20857
12989,20953
12989,20969
12989,21221
12989,21478
12989,24586
12989,24642
12989,24730
12989,24753
12989,24793
12989,24875
12989,25151
12989,25182
12989,25433
12989,25459
12989,25542
12989,25596
12989,28685
12989,28788
12989,28836
12989,29028
12989,29073
12989,29263
12989,29396
12989,29462
12989,30925
12989,31019
12989,31172
12989,31383
12989,31477
12989,31673
12989,31680
12989,33915
12989,34106
12989,34141
12989,34305
12989,34756
12989,34942
12989,34968
12989,35156
12989,35332
12989,38915
12989,39309
12989,39591
12989,39637
12989,39647
12989,39704
12989,41095
12989,41445
12989,41480
12989,41552
12989,41887
12989,42093
12989,42158
12989,42707
12989,42755
12989,42949
12989,43190
12989,43350
12989,43366
12989,43437
12989,43821
12989,43996
12989,44608
12989,44953
12989,47344
12989,47463
12989,47836
12989,47869
12989,48056
12989,48522
12989,48539
12989,49405
12989,49544
12989,49685
12989,49820
12989,49981
12989,50072
12989,50266
12989,50295
12989,50311
12989,50673
12989,50737
12989,51050
12989,51313
12989,51646
12989,51752
12989,56583
12989,56953
12989,57043
12989,57866
12989,58073
12989,58138
12989,58209
12989,58291
12989,59560
12989,59865
12989,59940
12989,61180
12989,61387
12989,196752
12989,197156
12989,197219
12989,197985
12989,199139
12989,199156
12989,199636
12989,199939
12989,200020
12989,202018
12989,202189
13127,15435
13127,15670
13127,20507
13127,31019
13127,31209
13127,34507
13127,34663
13127,41095
13127,44142
13127,47829
13127,51857
13127,56517
13127,57744
13127,58083
13169,15916
15426,15435
15426,31019
15426,33915
15426,44953
15426,48729
15426,49713
15426,202018
15435,15447
15435,15542
15435,15693
15435,15703
15435,15879
15435,16147
15435,16243
15435,16265
15435,16298
15435,20495
15435,20504
15435,20562
15435,20847
15435,20857
15435,20953
15435,20969
15435,21221
15435,21315
15435,21478
15435,24586
15435,24642
15435,24730
15435,24753
15435,24793
15435,24875
15435,25151
15435,25182
15435,25433
15435,25459
15435,25542
15435,25596
15435,28685
15435,28788
15435,28836
15435,29028
15435,29073
15435,29263
15435,29290
15435,29396
15435,29462
15435,29659
15435,30785
15435,30925
15435,31019
15435,31172
15435,31383
15435,31477
15435,31615
15435,31673
15435,31680
15435,33915
15435,34106
15435,34141
15435,34215
15435,34305
15435,34756
15435,34942
15435,34968
15435,35176
15435,35220
15435,35224
15435,35332
15435,35579
15435,38915
15435,38930
15435,39136
15435,39309
15435,39591
15435,39637
15435,39647
15435,39704
15435,41153
15435,41445
15435,41480
15435,41552
15435,41677
15435,41696
15435,41887
15435,42093
15435,42585
15435,42707
15435,42755
15435,42949
15435,43190
15435,43350
15435,43821
15435,43996
15435,44253
15435,44608
15435,44953
15435,47172
15435,47207
15435,47344
15435,47463
15435,47628
15435,47836
15435,47869
15435,48056
15435,48522
15435,48539
15435,48635
15435,48886
15435,49405
15435,49544
15435,49627
15435,49685
15435,49784
15435,49820
15435,50266
15435,50295
15435,50522
15435,50655
15435,50673
15435,50805
15435,51050
15435,51088
15435,51313
15435,51514
15435,51646
15435,51752
15435,51758
15435,56583
15435,56738
15435,56953
15435,57029
15435,57124
15435,57146
15435,57172
15435,57638
15435,57866
15435,58073
15435,58138
15435,58209
15435,58291
15435,59545
15435,59554
15435,59560
15435,59865
15435,59940
15435,60142
15435,61013
15435,62182
15435,196752
15435,197038
15435,197156
15435,197727
15435,197731
15435,197902
15435,197985
15435,198203
15435,198334
15435,199139
15435,199636
15435,199863
15435,199939
15435,200020
15435,200023
15435,201290
15435,201330
15435,201372
15435,201401
15435,201690
15435,201791
15435,201883
15435,202018
15447,31019
15447,39591
15447,202018
15542,20562
15542,31019
15542,44953
15542,202018
15670,34430
15693,31019
15695,16265
15695,22683
15703,5524
15703,8283
15703,20562
15703,20769
15703,25459
15703,28836
15703,31019
15703,34012
15703,35156
15703,44953
15703,59940
15703,61044
15703,197016
15703,199939
15703,202018
15879,31019
15879,44953
15879,202018
15966,31019
15966,202018
16147,16265
16243,13136
16243,16350
16243,20562
16243,21159
16243,31019
16243,44953
16243,48539
16243,48972
16243,49627
16243,51313
16243,56599
16243,62003
16243,200023
16243,202018
16265,20562
16265,31019
16265,38930
16265,41095
16265,44953
16265,57866
16265,202018
16298,31019
20495,20562
20495,30870
20495,31019
20495,44953
20495,202018
20504,31019
20504,44953
20504,202018
20562,1101
20562,5390
20562,5418
20562,8328
20562,8455
20562,8918
20562,9143
20562,12323
20562,12561
20562,13127
20562,15426
20562,15447
20562,15693
20562,15695
20562,16074
20562,16298
20562,20504
20562,20847
20562,20857
20562,20867
20562,20953
20562,20969
20562,21221
20562,21315
20562,21478
20562,24587
20562,24642
20562,24730
20562,24753
20562,24785
20562,24793
20562,24875
20562,25151
20562,25182
20562,25433
20562,25459
20562,25542
20562,25596
20562,28685
20562,28788
20562,28836
20562,29001
20562,29073
20562,29263
20562,29290
20562,29311
20562,29396
20562,29659
20562,30785
20562,30806
20562,30925
20562,31019
20562,31172
20562,31383
20562,31477
20562,31615
20562,31673
20562,31680
20562,33915
20562,34141
20562,34210
20562,34233
20562,34305
20562,34427
20562,34756
20562,34942
20562,34968
20562,35027
20562,35156
20562,35176
20562,35220
20562,35224
20562,35260
20562,35332
20562,35383
20562,35579
20562,35705
20562,38915
20562,38930
20562,39030
20562,39136
20562,39309
20562,39591
20562,39637
20562,39647
20562,39704
20562,41038
20562,41095
20562,41153
20562,41155
20562,41445
20562,41480
20562,41552
20562,41677
20562,41696
20562,41880
20562,41887
20562,42093
20562,42315
20562,42320
20562,42517
20562,42585
20562,42707
20562,42755
20562,43190
20562,43293
20562,43350
20562,43366
20562,43437
20562,43821
20562,43996
20562,44253
20562,44608
20562,44858
20562,47112
20562,47172
20562,47207
20562,47344
20562,47463
20562,47628
20562,47836
20562,47869
20562,48056
20562,48522
20562,48539
20562,48635
20562,48886
20562,49405
20562,49544
20562,49562
20562,49685
20562,49713
20562,49750
20562,49784
20562,49981
20562,50072
20562,50266
20562,50295
20562,50522
20562,50570
20562,50655
20562,50673
20562,50737
20562,50805
20562,51050
20562,51062
20562,51088
20562,51313
20562,51425
20562,51514
20562,51571
20562,51646
20562,51752
20562,51758
20562,52102
20562,52144
20562,56583
20562,56953
20562,57029
20562,57043
20562,57090
20562,57124
20562,57146
20562,57172
20562,57626
20562,57638
20562,57685
20562,57717
20562,57866
20562,58073
20562,58138
20562,58141
20562,58209
20562,58291
20562,59426
20562,59524
20562,59545
20562,59554
20562,59560
20562,59832
20562,59865
20562,59940
20562,60142
20562,60239
20562,60332
20562,60671
20562,61013
20562,61029
20562,61349
20562,61387
20562,62097
20562,62182
20562,196752
20562,197038
20562,197156
20562,197219
20562,197727
20562,197731
20562,197902
20562,197985
20562,198012
20562,198203
20562,198334
20562,199139
20562,199408
20562,199636
20562,199863
20562,199937
20562,199939
20562,200020
20562,200023
20562,201290
20562,201330
20562,201372
20562,201401
20562,201690
20562,201791
20562,201866
20562,201883
20562,202018
20562,202072
20847,16350
20847,31019
20847,44953
20847,51313
20847,202018
20857,31019
20857,44953
20857,202018
20953,31019
20953,44953
20953,202018
20969,25525
20969,31019
20969,44953
20969,51097
20969,61200
20969,202018
21155,34766
21155,42158
21155,59560
21155,59980
21155,61161
21221,31019
21221,44953
21221,202018
21315,31019
21478,31019
21478,44953
21478,202018
24586,31019
24586,44953
24586,202018
24642,31019
24642,44953
24642,202018
24730,31019
24730,39022
24730,44953
24730,50522
24730,61429
24730,202018
24753,13126
24753,31019
24753,47601
24753,199734
24785,1126
24785,1136
24785,5390
24785,5418
24785,5612
24785,5615
24785,6819
24785,8315
24785,8328
24785,8918
24785,12323
24785,12854
24785,12945
24785,13169
24785,15693
24785,15695
24785,16074
24785,16298
24785,20504
24785,20847
24785,20867
24785,20969
24785,24587
24785,24753
24785,24957
24785,28685
24785,29001
24785,29290
24785,29311
24785,29462
24785,30785
24785,30806
24785,31172
24785,31533
24785,31615
24785,31680
24785,34210
24785,34345
24785,34427
24785,34756
24785,34889
24785,34942
24785,35220
24785,35383
24785,35467
24785,35705
24785,38915
24785,39004
24785,39030
24785,39059
24785,39136
24785,39637
24785,41038
24785,41095
24785,41153
24785,41155
24785,41248
24785,41677
24785,41696
24785,41880
24785,42161
24785,42315
24785,42320
24785,42517
24785,42585
24785,42707
24785,42755
24785,42949
24785,43190
24785,43995
24785,44858
24785,44953
24785,47112
24785,47207
24785,47628
24785,48056
24785,48522
24785,48886
24785,48997
24785,49250
24785,49548
24785,49713
24785,49750
24785,49784
24785,50072
24785,50266
24785,50295
24785,50570
24785,50737
24785,50799
24785,50805
24785,50874
24785,51062
24785,51091
24785,51425
24785,51514
24785,51571
24785,51646
24785,51696
24785,51758
24785,52102
24785,52144
24785,56738
24785,56953
24785,57029
24785,57090
24785,57124
24785,57146
24785,57626
24785,57638
24785,57685
24785,57717
24785,58138
24785,58141
24785,58291
24785,59426
24785,59524
24785,59554
24785,59685
24785,59832
24785,59865
24785,59985
24785,60222
24785,60239
24785,60332
24785,60671
24785,61013
24785,61029
24785,61329
24785,62097
24785,62182
24785,197016
24785,197727
24785,197731
24785,197985
24785,198012
24785,198089
24785,198203
24785,198334
24785,199743
24785,199863
24785,199937
24785,201330
24785,201401
24785,201690
24785,201866
24785,201968
24785,202072
24785,202189
24793,31019
24793,44953
24793,202018
24875,31019
24875,44953
24875,202018
25151,31019
25151,44953
25151,202018
25182,31019
25182,202018
25433,31019
25459,34233
25459,42161
25459,199752
25459,200191
25459,201290
25459,202018
25525,21162
25525,30870
25525,33799
25525,47344
25525,62167
25525,197302
25542,31019
25542,44953
25542,50208
25542,59800
25542,61005
25542,61007
25542,202018
25596,31019
25596,44953
25596,202018
28685,31019
28685,44953
28685,57029
28685,199139
28685,200991
28685,201766
28685,202018
28788,31019
28788,44953
28788,202018
28836,31019
28836,44953
28836,202018
28878,43440
28878,58083
28878,59570
28878,60126
28878,61331
28878,198334
28878,198761
28878,200071
28878,201940
28878,201968
28878,201975
29028,31019
29073,31019
29073,44953
29073,56611
29073,202018
29263,31019
29263,44953
29263,57866
29263,202018
29290,31019
29396,20844
29396,31019
29396,34612
29396,39686
29396,43339
29396,44953
29396,50208
29396,58064
29396,59393
29396,60941
29396,61029
29396,62353
29396,198692
29396,198694
29396,199970
29396,201279
29396,201402
29396,201597
29396,201718
29396,202018
29462,31019
29462,202018
30785,31019
30870,199522
30870,201873
30925,21162
30925,31019
30925,43995
30925,44074
30925,202018
31019,31172
31019,31383
31019,31477
31019,31615
31019,31673
31019,31680
31019,33915
31019,34106
31019,34141
31019,34215
31019,34305
31019,34756
31019,34942
31019,34968
31019,35156
31019,35176
31019,35220
31019,35224
31019,35332
31019,35579
31019,38915
31019,38930
31019,39136
31019,39309
31019,39591
31019,39637
31019,39647
31019,39704
31019,41153
31019,41445
31019,41480
31019,41552
31019,41677
31019,41696
31019,42093
31019,42158
31019,42416
31019,42585
31019,42707
31019,42755
31019,42949
31019,43190
31019,43350
31019,43366
31019,43407
31019,43437
31019,43821
31019,43996
31019,44253
31019,44608
31019,44953
31019,47172
31019,47207
31019,47344
31019,47463
31019,47628
31019,47836
31019,47869
31019,48056
31019,48522
31019,48539
31019,48635
31019,48886
31019,49405
31019,49544
31019,49562
31019,49627
31019,49685
31019,49784
31019,49820
31019,49981
31019,50072
31019,50266
31019,50295
31019,50522
31019,50655
31019,50673
31019,50737
31019,50805
31019,51050
31019,51088
31019,51313
31019,51514
31019,51646
31019,51752
31019,51758
31019,56583
31019,56738
31019,56953
31019,57029
31019,57043
31019,57124
31019,57146
31019,57172
31019,57638
31019,57866
31019,58073
31019,58138
31019,58209
31019,58291
31019,59545
31019,59554
31019,59560
31019,59865
31019,59940
31019,60142
31019,61013
31019,61349
31019,61387
31019,62182
31019,196752
31019,197038
31019,197156
31019,197219
31019,197727
31019,197731
31019,197902
31019,197985
31019,198203
31019,198334
31019,199139
31019,199636
31019,199863
31019,199939
31019,200020
31019,200023
31019,201290
31019,201330
31019,201372
31019,201401
31019,201690
31019,201791
31019,201883
31019,202018
31019,202189
31172,31251
31172,57400
31172,57485
31251,61147
31383,44953
31383,202018
31477,24957
31477,31731
31477,43777
31477,44953
31477,57866
31477,62097
31477,198508
31477,201791
31477,202018
31673,44953
31673,202018
33915,12315
33915,15480
33915,44953
33915,48869
33915,50266
33915,51062
33915,60719
33915,61956
33915,199937
33915,201644
33915,202018
34106,202018
34141,202018
34305,44953
34305,49627
34305,61044
34305,199522
34305,202018
34430,48812
34756,44953
34756,202018
34968,42544
34968,44928
34968,44953
34968,47863
34968,48645
34968,57866
34968,202018
35156,44953
35156,202018
35332,8694
35332,61346
35467,1147
35467,30830
35467,50319
38915,44953
38915,202018
38930,8283
38930,8328
38930,15535
38930,16281
38930,24587
38930,25433
38930,29659
38930,30785
38930,35316
38930,35467
38930,39637
38930,41696
38930,42158
38930,42812
38930,43437
38930,43821
38930,47172
38930,47179
38930,47344
38930,49549
38930,49750
38930,50570
38930,50655
38930,50901
38930,57504
38930,57717
38930,61005
38930,61007
38930,197302
38930,197985
38930,201372
38930,201690
39309,34233
39309,42707
39309,44953
39309,202018
39591,61029
39591,202018
39637,44953
39637,51849
39637,197372
39637,201290
39637,202018
39647,39022
39647,44953
39647,51050
39647,202018
39704,20867
39704,41037
39704,41038
39704,41153
39704,43366
39704,44439
39704,44953
39704,198508
39704,202018
41038,34345
41038,35735
41445,44953
41445,202018
41552,202018
41887,24793
41887,25042
41887,31019
41887,34108
41887,34507
41887,41880
41887,44953
41887,56738
41887,62125
41887,201718
41887,201866
41887,202018
41960,15693
41960,49549
41960,201311
42093,44953
42093,202018
42158,44953
42158,202018
42707,44953
42707,202018
