Source,Target
9050,44184
9050,44213
9050,44563
9050,44605
9050,47365
9050,47516
9050,47734
9050,47991
9050,48161
9050,48314
9050,48453
9050,48537
9050,48836
9050,48878
9050,49021
9050,49023
9050,49203
9050,49266
9050,49295
9050,49385
9050,49626
9050,49658
9050,49688
9050,49948
9050,49990
9050,50198
9050,50232
9050,50252
9050,50402
9050,50476
9050,50527
9050,50604
9050,50636
9050,50682
9050,50925
9050,50991
9050,51094
9050,51098
9050,51102
9050,51202
9050,51637
9050,51689
9050,51854
9050,51911
9050,52159
9050,56417
9050,56482
9050,56619
9050,56750
9050,56962
9050,57009
9050,57080
9050,57126
9050,57180
9050,57316
9050,57446
9050,57464
9050,57647
9050,58043
9050,58088
9050,58170
9050,58180
9050,58195
9050,59398
9050,59400
9050,59765
9050,59858
9050,59938
9050,60020
9050,60073
9050,60403
9050,60453
9050,60582
9050,60615
9050,60619
9050,60694
9050,60766
9050,60907
9050,61073
9050,61111
9050,61204
9050,61958
9050,62030
9050,62035
9050,62107
9050,62124
9050,62151
9050,62162
9050,62315
9050,199498
12302,3164
12302,13085
12302,16031
12302,20530
12302,20722
12302,24704
12302,28946
12302,29628
12302,31278
12302,33946
12302,34184
12302,34648
12302,35413
12302,35626
12302,39516
12302,39593
12302,39809
12302,41087
12302,41414
12302,41461
12302,41534
12302,41978
12302,42234
12302,42294
12302,42617
12302,42756
12302,42890
12302,43283
12302,43840
12302,44271
12302,44675
12302,44830
12302,44861
12302,47263
12302,47424
12302,47511
12302,47693
12302,48114
12302,48332
12302,49123
12302,49169
12302,49259
12302,49379
12302,50402
12302,50668
12302,50945
12302,51094
12302,51179
12302,51240
12302,51481
12302,51627
12302,51654
12302,51746
12302,51854
12302,56406
12302,56770
12302,57009
12302,57105
12302,57130
12302,57326
12302,57358
12302,58078
12302,58204
12302,58337
12302,59488
12302,59852
12302,59938
12302,60100
12302,60149
12302,60583
12302,60993
12302,61115
12302,62127
12302,62162
12302,199498
12310,3233
12310,9160
12310,12446
12310,12592
12310,13011
12310,15873
12310,20530
12310,20616
12310,20879
12310,20930
12310,21007
12310,21220
12310,24712
12310,25318
12310,28684
12310,28743
12310,28946
12310,31554
12310,31710
12310,33823
12310,34060
12310,34176
12310,34201
12310,35436
12310,35505
12310,35512
12310,35604
12310,38935
12310,39205
12310,39646
12310,40974
12310,41486
12310,42073
12310,42094
12310,42568
12310,42640
12310,43839
12310,44154
12310,44960
12310,44983
12310,47703
12310,48194
12310,48457
12310,49256
12310,49918
12310,51239
12310,51322
12310,51481
12310,56397
12310,56430
12310,56684
12310,56979
12310,57275
12310,57362
12310,57500
12310,59400
12310,59999
12310,60452
12310,60509
12310,60531
12310,60619
12310,62101
12310,196783
12592,57299
12842,16192
15471,20530
15471,29267
15471,29652
16170,47667
20497,21462
20524,50884
20530,34358
20616,25116
20616,29437
20616,34794
20616,47326
20616,57098
20722,28721
20722,34916
20722,35136
20722,39411
20722,41219
20722,45035
20722,50769
20722,51568
20722,56795
21007,8976
21007,12804
21294,3289
21294,21157
21294,25103
21294,31454
21294,34043
21294,35638
21294,39581
21294,42026
21294,47388
21294,51709
21294,52138
21294,57535
21294,59634
21294,60759
21462,49591
21462,51654
25409,39745
28684,35772
28684,44421
28684,60453
29473,48457
31017,20668
31017,51099
31017,60583
31038,15619
31244,47626
31244,58247
31313,13011
31313,20929
31313,25278
31313,42142
31313,43899
31313,44867
31313,47662
31313,48338
31313,48928
31313,49437
31313,49918
31313,50252
31313,56519
31313,60583
31313,60604
31313,199189
31554,39629
31554,44186
31554,47602
31605,35820
33823,42423
33875,43626
33875,56885
33875,61096
33971,34130
34060,58074
34060,60073
34060,60909
34201,42997
34279,24914
34279,41635
34279,41806
34279,51284
34279,58038
34279,62307
34304,35307
34304,39411
34304,43230
34304,48401
34304,48931
34304,49174
34304,50337
34304,51626
34304,61002
34304,62034
34304,198596
34358,48351
34358,51480
34560,62343
34714,51793
34723,35020
34723,52057
34744,45052
34744,47967
34744,48266
34744,48460
34744,48976
34744,50835
34744,50935
34744,51333
34744,51445
34744,51842
34744,52223
34744,60912
34744,62005
34744,199429
34744,199432
34744,200063
34744,200443
34744,200785
34744,201636
34744,201879
34916,38947
34916,42637
35371,3210
35371,34732
35371,41387
35371,42405
35371,43647
35371,44912
35371,56964
35371,61974
35512,47505
35512,60408
35584,35726
35584,57322
35638,31278
35638,39012
35638,41530
35638,42203
35638,47731
35638,56629
35638,60996
35638,62304
35725,21220
39011,48828
39011,52159
39205,34847
39205,34916
39205,35267
39205,39777
39205,42404
39205,48643
39205,50318
39335,48161
39347,60676
39543,3210
39543,24695
39543,30890
39543,35576
39543,39573
39543,41537
39543,42950
39543,48843
39543,49786
39543,50008
39668,35020
39668,42234
39668,42280
39668,49256
39668,62074
39668,62126
39669,35348
39737,8423
39737,9064
39737,12356
39737,12672
39737,15471
39737,16170
39737,25198
39737,25409
39737,29171
39737,29324
39737,29552
39737,31017
39737,33839
39737,33875
39737,34450
39737,34794
39737,35234
39737,35291
39737,35626
39737,35775
39737,35820
39737,39312
39737,39347
39737,39474
39737,39527
39737,39539
39737,39629
39737,39734
39737,39756
39737,39842
39737,41151
39737,41195
39737,41537
39737,42712
39737,42731
39737,42786
39737,43624
39737,43703
39737,43938
39737,44203
39737,44875
39737,44909
39737,44985
39737,47291
39737,47958
39737,48067
39737,48167
39737,48723
39737,48836
39737,48855
39737,49042
39737,49078
39737,49383
39737,49507
39737,49894
39737,50244
39737,50515
39737,50819
39737,50940
39737,50983
39737,50984
39737,51195
39737,51398
39737,51709
39737,52057
39737,52138
39737,52211
39737,56417
39737,56514
39737,57444
39737,57450
39737,57934
39737,57938
39737,58034
39737,59878
39737,60449
39737,60450
39737,60454
39737,60657
39737,60905
39737,60993
39737,61179
39737,61222
39737,61243
39737,61389
39737,61432
39737,62120
39737,62335
39737,197004
39737,197065
39737,197134
39737,198099
39737,198173
39737,199513
39737,202029
39756,51799
39756,59934
39756,61080
39861,51992
39900,20524
39900,28684
39900,34450
39900,39845
39900,48563
39900,50884
39900,59590
40975,51761
40997,39430
41151,13059
41151,39930
41151,42264
41151,44738
41151,49077
41221,47791
41221,60581
41496,60453
41537,51779
41571,31609
41571,39011
41571,42285
41749,50232
41749,60907
41749,61139
41749,61204
41852,56448
42568,35234
42637,58023
42637,60452
42786,62231
42800,43466
43046,16157
43046,48669
43376,44148
43376,47619
43376,48931
43376,49606
43376,62414
43443,16157
43443,39226
43443,43214
43443,47929
43443,49986
43443,50939
43474,42786
43890,35767
44605,52192
44605,61385
44682,35450
44682,35505
44682,35797
44682,39346
44682,43474
44682,47505
44682,49252
44739,59421
44826,39900
47147,199784
47147,201636
47148,30890
47148,34517
47148,44289
47148,51711
47148,58034
47742,43240
47742,49666
47742,57034
48067,39276
48112,39002
48161,28925
48161,35622
48161,39260
48161,39277
48161,39527
48161,39543
48161,42523
48161,47412
48161,47792
48161,48351
48161,48571
48161,48754
48161,48948
48161,50150
48161,50275
48161,50357
48161,50660
48161,51328
48161,51793
48161,52149
48161,52181
48161,56771
48161,57746
48161,57790
48161,58022
48161,59892
48161,60982
48161,62231
48161,62445
48161,62448
48453,48141
48948,43360
48948,56940
48948,59590
49023,48927
49074,50200
49074,50437
49074,56443
49074,56887
49074,56940
49074,60115
49074,60192
49074,60193
49074,60614
49074,60842
49074,199297
49074,199467
49074,199740
49074,199855
49074,199882
49074,200057
49507,34723
49687,44374
49687,49910
49687,60231
49687,60441
49687,60741
49687,60882
49687,60901
49687,199552
49687,199737
49687,199823
49687,200826
49687,201909
49774,40984
49774,41043
49774,50137
49774,50667
49774,62380
49909,34630
49909,35664
49909,41858
49909,41953
49909,42497
49909,44605
49909,44626
49909,49052
49909,50447
49909,50604
49909,50886
49909,56729
49909,58074
50244,34416
50244,34847
50244,35664
50244,38995
50244,39629
50244,39770
50244,43036
50244,43938
50244,44081
50244,48998
50244,51107
50337,35093
50515,61432
51461,20668
51461,41763
51461,48162
51461,60580
51461,61971
51461,62126
51474,49287
51474,49682
51474,56831
51474,57015
51474,57217
51474,199797
51474,199979
51474,200092
51474,200156
51474,200178
51474,201348
56430,61030
56430,62305
56514,41672
56940,59421
57136,8614
57136,31734
57136,34043
57136,35468
57136,42123
57136,42731
57136,43008
57136,49646
57136,51239
57136,61222
57217,51962
57217,52165
57217,57138
57217,59727
57217,59731
57217,200992
57217,201416
59856,60078
60118,48401
200492,50970
202203,202183
